image_path,label,connector_name
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106141313_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106141313_TOP.png,OCCLUSION,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106141313_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106141313_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106141313_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106141313_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106141351_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106141351_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106141351_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106141351_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106141351_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106141351_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106141351_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106141351_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106141351_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106141426_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106141426_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106141426_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106141426_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106141426_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106141426_TOP.png,OCCLUSION,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106141426_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106141426_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106141426_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106141502_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106141502_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106141502_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106141502_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106141502_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106141502_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106141502_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106141502_TOP.png,OCCLUSION,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106141502_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106141538_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106141538_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106141538_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106141538_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106141538_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106141538_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106141538_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106141538_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106141538_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106141615_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106141615_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106141615_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106141615_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106141615_TOP.png,OCCLUSION,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106141615_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106141615_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106141615_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106141615_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106141652_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106141652_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106141652_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106141652_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106141652_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106141652_TOP.png,OCCLUSION,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106141652_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106141652_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106141652_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106141729_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106141729_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106141729_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106141729_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106141729_TOP.png,OCCLUSION,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106141729_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106141729_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106141729_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106141729_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106141804_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106141804_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106141804_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106141804_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106141804_TOP.png,OCCLUSION,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106141804_TOP.png,OCCLUSION,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106141804_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106141804_TOP.png,OCCLUSION,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106141804_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106141840_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106141840_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106141840_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106141840_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106141840_TOP.png,OCCLUSION,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106141840_TOP.png,OCCLUSION,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106141840_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106141840_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106141840_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106141916_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106141916_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106141916_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106141916_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106141916_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106141916_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106141916_TOP.png,OCCLUSION,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106141916_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106141916_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106141954_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106141954_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106141954_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106141954_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106141954_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106141954_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106141954_TOP.png,OCCLUSION,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106141954_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106141954_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106142030_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106142030_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106142030_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106142030_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106142030_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106142030_TOP.png,OCCLUSION,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106142030_TOP.png,OCCLUSION,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106142030_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106142030_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106142106_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106142106_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106142106_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106142106_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106142106_TOP.png,OCCLUSION,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106142106_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106142106_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106142106_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106142106_TOP.png,OCCLUSION,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106142143_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106142143_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106142143_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106142143_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106142143_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106142143_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106142143_TOP.png,OCCLUSION,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106142143_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106142143_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106142218_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106142218_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106142218_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106142218_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106142218_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106142218_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106142218_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106142218_TOP.png,OCCLUSION,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106142218_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106142255_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106142255_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106142255_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106142255_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106142255_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106142255_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106142255_TOP.png,OCCLUSION,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106142255_TOP.png,OCCLUSION,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106142255_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106142332_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106142332_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106142332_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106142332_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106142332_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106142332_TOP.png,OCCLUSION,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106142332_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106142332_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106142332_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106142408_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106142408_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106142408_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106142408_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106142408_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106142408_TOP.png,OCCLUSION,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106142408_TOP.png,OCCLUSION,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106142408_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106142408_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106142445_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106142445_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106142445_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106142445_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106142445_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106142445_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106142445_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106142445_TOP.png,OCCLUSION,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106142445_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106142521_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106142521_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106142521_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106142521_TOP.png,OK,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106142521_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106142521_TOP.png,OK,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106142521_TOP.png,OCCLUSION,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106142521_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106142521_TOP.png,OCCLUSION,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106142557_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106142557_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106142557_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106142557_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106142557_TOP.png,OCCLUSION,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106142557_TOP.png,OCCLUSION,conn6
/content/drive/MyDrive/Project Work/Data/connectors/conn7/20251106142557_TOP.png,OK,conn7
/content/drive/MyDrive/Project Work/Data/connectors/conn8/20251106142557_TOP.png,OK,conn8
/content/drive/MyDrive/Project Work/Data/connectors/conn9/20251106142557_TOP.png,OK,conn9
/content/drive/MyDrive/Project Work/Data/connectors/conn1/20251106142633_TOP.png,OK,conn1
/content/drive/MyDrive/Project Work/Data/connectors/conn2/20251106142633_TOP.png,OK,conn2
/content/drive/MyDrive/Project Work/Data/connectors/conn3/20251106142633_TOP.png,OK,conn3
/content/drive/MyDrive/Project Work/Data/connectors/conn4/20251106142633_TOP.png,OCCLUSION,conn4
/content/drive/MyDrive/Project Work/Data/connectors/conn5/20251106142633_TOP.png,OK,conn5
/content/drive/MyDrive/Project Work/Data/connectors/conn6/20251106142633_TOP.png,OCCLUSION,conn6
